exit_time,side,entry_price,exit_price,units,pnl,reason
2025-01-02 12:00:00+00:00,SHORT,156.668,157.1157118877511,6382.924400643398,-2857.7111327845982,SL
2025-11-10 02:00:00+00:00,LONG,153.836,153.48704361975075,6481.8526799137735,-2261.8838484916923,SL
