exit_time,side,entry_price,exit_price,units,pnl,reason
2025-02-14 08:45:00+00:00,SHORT,152.669,152.46657847339256,6567.543976620551,1329.4122778091082,TP
2025-02-14 13:50:00+00:00,SHORT,152.5625,152.72589172091435,6580.842498284257,-1075.2551808609394,SL
2025-02-14 22:35:00+00:00,SHORT,152.2515,152.3284011317535,6587.222644529815,-506.5648764767313,SL
2025-02-14 23:45:00+00:00,SHORT,152.25850000000003,152.32887641726018,6583.592795063357,-463.32967361629295,SL
2025-02-16 22:40:00+00:00,SHORT,152.15800000000002,152.2607981810615,6584.896186290158,-676.9153504292608,SL
2025-02-17 14:10:00+00:00,SHORT,151.6535,151.47709688890595,6602.338347371532,1164.6730249719576,TP
2025-02-18 10:35:00+00:00,LONG,151.99099999999999,151.87103497494118,6595.34045823819,-791.2101833438855,SL
2025-02-18 20:50:00+00:00,LONG,151.83999999999997,152.02402281380137,6596.68849713341,1213.9411790137613,TP
2025-02-19 05:05:00+00:00,LONG,152.115,151.95644079557897,6592.743138965589,-1045.340107066645,SL
2025-02-19 16:35:00+00:00,SHORT,151.68900000000002,151.5176984051391,6604.366713978494,1131.3385511508968,TP
2025-02-20 14:40:00+00:00,SHORT,150.19299999999998,149.94809623320873,6677.682189102255,1635.3895215460057,TP
2025-02-21 01:00:00+00:00,SHORT,149.6395,149.51713659126756,6713.311061246401,821.4636253353032,TP
2025-02-21 15:15:00+00:00,LONG,150.4925,150.39328913640668,6680.718136616217,-662.7998157573023,SL
2025-02-24 03:50:00+00:00,SHORT,149.04200000000006,149.20655281624624,6741.288860582644,-1109.2980671379148,SL
2025-02-24 20:05:00+00:00,LONG,149.6465,149.47357852558514,6706.6445008190685,-1159.7228554579694,SL
2025-02-25 01:10:00+00:00,LONG,149.64849999999998,149.8430133999362,6698.8052231486645,1303.0073794652023,TP
2025-02-25 15:00:00+00:00,SHORT,149.5925,149.73853413402904,6710.023302076161,-979.8924422333513,SL
2025-02-25 16:50:00+00:00,SHORT,149.46450000000002,149.18754108223547,6709.213682002044,1858.1765604183693,TP
2025-02-26 01:40:00+00:00,SHORT,148.9985,148.86523711579403,6742.66818078043,898.5474090146627,TP
2025-02-26 15:20:00+00:00,LONG,149.52100000000002,149.3887584432894,6725.115484400369,-889.339740715832,SL
2025-02-26 20:15:00+00:00,SHORT,149.368,149.0020008226975,6726.050108472443,2461.728806196199,TP
2025-02-27 01:10:00+00:00,SHORT,149.029,148.90143816231472,6757.868478004335,862.0461218896431,TP
2025-02-27 17:00:00+00:00,LONG,149.789,149.5525817118094,6729.33544873387,-1590.9379674498343,SL
2025-02-28 22:35:00+00:00,LONG,150.607,150.4452441602601,6682.222536555059,-1080.8885177293255,SL
2025-03-03 12:35:00+00:00,LONG,150.48000000000002,150.73962797039874,6680.67916696716,1734.4911730047286,TP
2025-03-04 10:30:00+00:00,SHORT,149.066,149.31231832297053,6755.686019737721,-1664.0492508972077,SL
2025-03-05 15:15:00+00:00,LONG,149.6975,149.50304328580853,6716.071029692052,-1305.9851047103743,SL
2025-03-05 23:05:00+00:00,SHORT,148.8035,148.95050260129045,6747.644093469679,-991.921234322105,SL
2025-03-06 01:35:00+00:00,SHORT,148.793,148.9077552015134,6741.453809173102,-773.6168903648679,SL
2025-03-06 08:05:00+00:00,SHORT,149.04500000000002,148.8356984848977,6724.865106094994,1407.5244555643455,TP
2025-03-06 19:55:00+00:00,SHORT,147.7,147.93988736669448,6795.633339157027,-1630.1865867516592,SL
2025-03-07 02:30:00+00:00,SHORT,147.71550000000002,147.90286222458508,6783.884274884769,-1271.0436490700058,SL
2025-03-07 08:45:00+00:00,SHORT,147.8005,147.41823614815587,6771.383141177948,2588.4550018590835,TP
2025-03-07 17:50:00+00:00,SHORT,147.4415,147.72947170612608,6805.426348480791,-1959.7702364874344,SL
2025-03-10 01:55:00+00:00,LONG,147.7885,147.49161390927117,6776.186907120939,-2011.755640903038,SL
2025-03-10 11:35:00+00:00,SHORT,147.558,147.28025360293088,6773.138312271379,1881.2147630841196,TP
2025-03-11 01:10:00+00:00,SHORT,147.1525,147.01245722358271,6804.586791561299,952.9332266626562,TP
2025-03-11 13:20:00+00:00,LONG,147.28549999999998,147.59273993487204,6804.912167673579,2090.7407712061054,TP
2025-03-12 03:10:00+00:00,LONG,147.75,148.14374145521995,6797.669251053082,2676.524183013567,TP
2025-03-13 03:50:00+00:00,LONG,148.3425,148.23366311047096,6788.561309308569,-738.8458972823615,SL
2025-03-13 07:15:00+00:00,SHORT,148.209,147.98760052225794,6789.690977800431,1503.2340365150467,TP
2025-03-13 15:30:00+00:00,SHORT,147.9305,148.0682786782738,6812.635285930482,-938.6358852569819,SL
2025-03-13 19:45:00+00:00,SHORT,147.8775,147.55247920143952,6808.729578739715,2212.9787248642965,TP
2025-03-16 22:50:00+00:00,LONG,148.551,148.72578925195356,6792.757282044191,1187.300964030667,TP
2025-03-17 04:30:00+00:00,LONG,148.801,148.65690716054846,6789.323915625414,-978.292960958653,SL
2025-03-17 07:05:00+00:00,LONG,148.76299999999998,148.96380127415816,6784.481994904772,1362.3326290801149,TP
2025-03-17 16:45:00+00:00,LONG,148.7525,149.09115095439074,6794.119276227953,2300.834977139145,TP
2025-03-17 20:00:00+00:00,SHORT,148.5525,148.7379349420152,6818.754733944145,-1264.4353887046514,SL
2025-03-19 07:20:00+00:00,SHORT,149.3225,149.44368034305333,6775.125163491994,-821.0119915412716,SL
2025-03-19 11:20:00+00:00,SHORT,149.243,149.48950284670073,6773.233017521706,-1669.6212201865148,SL
2025-03-19 16:40:00+00:00,LONG,149.68099999999998,149.9966950716397,6742.258496494582,2128.4977790642943,TP
2025-03-20 15:30:00+00:00,SHORT,148.4185,148.564128860065,6813.951709476041,-992.3080199890687,SL
2025-03-21 04:10:00+00:00,LONG,148.8945,149.1134775833438,6785.5037209089705,1485.8732065751094,TP
2025-03-21 12:20:00+00:00,LONG,149.4375,149.2938760985956,6770.79084553379,-972.4473968287341,SL
2025-03-21 13:25:00+00:00,LONG,149.425,149.2903921287067,6764.84931960935,-910.601966532529,SL
2025-03-21 23:20:00+00:00,LONG,149.0875,149.35624460695064,6774.055555402663,1820.490897698445,TP
2025-03-24 16:45:00+00:00,LONG,149.7825,149.9450123279917,6754.777751164475,1097.734657408225,TP
2025-03-25 11:10:00+00:00,LONG,150.738,150.62982967156276,6719.2428795074975,-726.8227091259089,SL
2025-03-26 18:05:00+00:00,LONG,150.40249999999997,150.62926837475757,6729.398849501008,1526.0148401969884,TP
2025-03-27 01:00:00+00:00,LONG,150.55949999999999,150.42785768182392,6732.517212811362,-886.2841730547317,SL
2025-03-27 04:00:00+00:00,LONG,150.53549999999998,150.39154024888987,6727.703041005062,-968.5184553258656,SL
2025-03-27 18:40:00+00:00,LONG,150.88,150.70919415510593,6705.922737764393,-1145.410799018148,SL
2025-03-28 01:50:00+00:00,LONG,151.089,151.03915640463214,6689.065463897924,-333.4070723716607,SL
2025-03-28 03:55:00+00:00,LONG,151.16199999999998,151.0254188528087,6683.62951537094,-912.8577866107617,SL
2025-03-28 17:05:00+00:00,SHORT,150.57150000000001,150.25094256630328,6703.778251633881,2148.9459524157387,TP
2025-04-01 10:35:00+00:00,LONG,149.8365,149.71310745182376,6751.0045480794515,-833.0236539369174,SL
2025-04-01 21:55:00+00:00,SHORT,149.2705,149.41036245104112,6771.022200062102,-947.011760954558,SL
2025-04-02 08:05:00+00:00,LONG,149.8175,149.9264730169585,6739.979358575703,734.4758849421129,TP
2025-04-02 18:05:00+00:00,LONG,149.61849999999998,149.8657107702581,6753.8528553511605,1669.6251665812758,TP
2025-04-04 01:15:00+00:00,SHORT,146.06,145.78199529984104,6929.829923352997,1926.5252899943346,TP
2025-04-04 07:45:00+00:00,SHORT,145.936,145.5721614923903,6948.919278964292,2528.284419958637,TP
2025-04-07 08:15:00+00:00,SHORT,145.8795,146.11756914135492,6968.941957676655,-1659.0900280163075,SL
2025-04-08 09:00:00+00:00,LONG,147.7185,147.5361498486641,6870.951697227329,-1252.9190818110367,SL
2025-04-08 18:25:00+00:00,LONG,147.257,146.98897613567283,6883.97671557253,-1845.0700412460533,SL
2025-04-08 19:00:00+00:00,SHORT,146.8465,147.0919948504898,6890.655815179921,-1691.6205191244019,SL
2025-04-09 13:55:00+00:00,SHORT,145.166,145.4253277107878,6958.771810511371,-1804.6023635145946,SL
2025-04-10 10:10:00+00:00,LONG,147.035,146.8292538008238,6858.043773803374,-1411.016440243977,SL
2025-04-10 13:00:00+00:00,SHORT,146.421,145.9811049088473,6877.16550112986,3025.2313449916714,TP
2025-04-11 00:50:00+00:00,SHORT,144.4525,144.65860326393033,6991.8255564003875,-1441.0380680057192,SL
2025-04-11 11:40:00+00:00,SHORT,142.946,142.2781655299699,7055.431023728689,4711.860038565783,TP
2025-04-15 09:00:00+00:00,SHORT,143.172,142.90621007425258,7077.2043636778635,1881.049622321205,TP
2025-04-15 11:00:00+00:00,LONG,143.32999999999998,143.1361980858579,7082.5267060546175,-1372.6072325958228,SL
2025-04-15 14:25:00+00:00,SHORT,142.93,143.15884200099703,7092.744319220684,-1623.1178025707045,SL
2025-04-15 18:30:00+00:00,SHORT,142.7245,143.00500363754514,7091.584330256134,-1989.2152005949467,SL
2025-04-16 18:25:00+00:00,SHORT,142.589,142.81551314918553,7084.372655275279,-1604.7035601502987,SL
2025-04-16 20:30:00+00:00,SHORT,142.5365,142.69902390206602,7075.7238250055,-1149.9742459814506,SL
2025-04-17 22:10:00+00:00,LONG,142.5495,142.35775640761767,7067.0113521051635,-1355.0541440593047,SL
2025-04-18 00:55:00+00:00,SHORT,142.3905,142.51698315670856,7065.38624833016,-893.6523560540439,SL
2025-04-18 03:05:00+00:00,SHORT,142.409,142.23969471760012,7058.193149567805,1194.9893844204441,TP
2025-04-18 14:20:00+00:00,SHORT,142.336,142.38384032511706,7070.2086444836295,-338.24108019747774,SL
2025-04-20 23:30:00+00:00,SHORT,142.14249999999998,142.03631961383095,7077.453798413737,751.4867774090343,TP
2025-04-21 17:40:00+00:00,SHORT,140.631,140.81055408697574,7158.865849765937,-1285.40362143654,SL
2025-04-21 22:40:00+00:00,SHORT,140.699,140.8124818988149,7146.270120590742,-810.9723027286949,SL
2025-04-22 01:35:00+00:00,SHORT,140.71450000000002,140.79739067978647,7139.719697645006,-591.8162192225662,SL
2025-04-22 06:00:00+00:00,SHORT,140.71300000000002,140.4344303984989,7135.589968055869,1987.758453876701,TP
2025-04-22 15:20:00+00:00,SHORT,140.3065,140.4718812147029,7170.430661650902,-1185.8545327667762,SL
2025-04-23 13:35:00+00:00,LONG,142.00799999999998,141.83362923197507,7076.165956116245,-1233.8764924397428,SL
2025-04-23 15:55:00+00:00,SHORT,141.672,141.85073397830627,7084.23893644274,-1266.1942083825838,SL
2025-04-24 03:25:00+00:00,LONG,143.277,143.10216582498867,6996.0433593342495,-1223.1474690725763,SL
2025-04-25 02:10:00+00:00,LONG,142.7135,142.83567574458675,7015.096377891794,857.0746233166802,TP
2025-04-25 13:40:00+00:00,LONG,143.5665,143.39286200015297,6979.386079270424,-1211.8866389646305,SL
2025-04-25 16:30:00+00:00,LONG,143.52349999999998,143.7812501471993,6973.033300543902,1797.3003596409324,TP
2025-04-25 23:55:00+00:00,LONG,143.77349999999998,143.67193477769175,6973.409183683041,-708.2558539870793,SL
2025-04-28 03:00:00+00:00,LONG,143.753,143.65776393965234,6969.476737294293,-663.7455071444672,SL
2025-04-28 05:00:00+00:00,SHORT,143.57,143.7228892750447,6973.73715894074,-1066.2096185828343,SL
2025-04-28 10:55:00+00:00,LONG,143.767,143.62898695338149,6956.76500372505,-960.1243327731295,SL
2025-04-28 15:20:00+00:00,SHORT,143.48600000000002,143.25245591372297,6963.697572988068,1626.3303867932068,TP
2025-04-29 04:30:00+00:00,SHORT,142.14249999999998,142.27913694004178,7040.958477194079,-962.055021285147,SL
2025-04-29 16:00:00+00:00,SHORT,142.4555,142.24838347213725,7018.73487035091,1453.695996336302,TP
2025-04-30 00:50:00+00:00,SHORT,142.196,142.28473030015033,7041.766866294483,-624.8180876349669,SL
2025-04-30 02:50:00+00:00,SHORT,142.2215,142.3159344609783,7036.111018601094,-664.451351425113,SL
2025-04-30 04:05:00+00:00,LONG,142.51299999999998,142.3721049440207,7017.056772929841,-988.6686068317754,SL
2025-04-30 21:55:00+00:00,LONG,142.949,142.79010305746988,6988.738244224992,-1110.4891391507704,SL
2025-05-01 06:00:00+00:00,LONG,143.0615,143.24546305148453,6975.480154580846,1283.2306148065406,TP
2025-05-02 02:50:00+00:00,LONG,145.53949999999998,145.43432928617696,6865.530558710002,-722.0527496332487,SL
2025-05-05 00:20:00+00:00,SHORT,144.688,144.7996077751186,6900.944321572909,-770.1990419481853,SL
2025-05-05 01:30:00+00:00,LONG,144.87,144.7643288534562,6886.958189810124,-727.7527681165368,SL
2025-05-05 02:20:00+00:00,LONG,144.863,144.74365250414425,6882.267246913816,-821.3813617292022,SL
2025-05-05 12:15:00+00:00,SHORT,144.1395,143.87893170717106,6911.113878069141,1800.8171447548395,TP
2025-05-05 23:05:00+00:00,SHORT,143.86450000000002,143.6792542449328,6936.8420699526405,1285.0205470304925,TP
2025-05-06 10:25:00+00:00,SHORT,143.82150000000001,143.56985351731126,6947.850888217215,1748.402238265809,TP
2025-05-07 01:00:00+00:00,SHORT,142.7195,142.92367756881006,7013.748918388854,-1432.0502024007742,SL
2025-05-07 18:55:00+00:00,LONG,143.213,143.47296272886092,6979.58068440433,1814.430841022766,TP
2025-05-08 09:25:00+00:00,LONG,143.6735,144.21806996058797,6969.838692567663,3795.5647821161374,TP
2025-05-08 18:25:00+00:00,LONG,144.826,145.17726577928912,6940.581692366953,2437.9888368890897,TP
2025-05-12 04:25:00+00:00,LONG,145.945,146.2508602474816,6904.071211864916,2111.6809294916216,TP
2025-05-12 09:30:00+00:00,LONG,146.023,145.90587036188253,6914.844606295699,-809.9332463738948,SL
2025-05-13 02:35:00+00:00,LONG,148.444,148.35743455721828,6796.613003548429,-588.3518140680628,SL
2025-05-13 11:25:00+00:00,SHORT,147.841,148.02960065894632,6820.354765489105,-1286.3234030188755,SL
2025-05-13 17:25:00+00:00,SHORT,147.8375,148.03942216420867,6811.815307223513,-1375.4564890243025,SL
2025-05-14 04:25:00+00:00,SHORT,147.311,147.05443034570075,6826.824127136681,1751.555906261275,TP
2025-05-15 02:10:00+00:00,SHORT,146.649,146.4963221540788,6869.585506201154,1048.8335174583156,TP
2025-05-15 15:45:00+00:00,SHORT,145.8465,146.02679190251834,6914.575793154799,-1246.6420248551972,SL
2025-05-19 10:00:00+00:00,SHORT,145.17849999999999,144.98099373611683,6937.804402108412,1370.2598270125452,TP
2025-05-19 18:50:00+00:00,SHORT,144.81600000000003,144.9854107364499,6964.6330254841205,-1179.8836099502957,SL
2025-05-19 23:05:00+00:00,SHORT,144.9285,144.79242208129787,6951.085622279664,945.8892642002012,TP
2025-05-20 05:55:00+00:00,SHORT,144.8325,145.01362967218247,6962.223961284646,-1261.0653437683886,SL
2025-05-20 18:50:00+00:00,SHORT,144.60150000000002,144.74883353169687,6964.62510090829,-1026.1228130614093,SL
2025-05-20 22:45:00+00:00,SHORT,144.619,144.43807866897785,6956.68697554214,1258.6130671195253,TP
2025-05-22 00:55:00+00:00,SHORT,143.60000000000002,143.67635459734288,7014.817038879165,-535.6135304374263,SL
2025-05-23 01:00:00+00:00,LONG,144.067,143.98387368765808,6988.360368804867,-580.9166267752519,SL
2025-05-23 14:20:00+00:00,SHORT,143.1825,142.95783850525885,7027.4733059266,1578.8026571630417,TP
2025-05-26 04:55:00+00:00,SHORT,142.63150000000002,142.3525474655547,7065.690252735184,1970.9922036061005,TP
2025-05-27 00:00:00+00:00,LONG,142.8185,142.8543357224021,7070.239440174799,253.36713789456763,TP
2025-05-28 01:00:00+00:00,LONG,144.32999999999998,144.26297526980716,6997.951629075725,-469.0358198412551,SL
2025-05-28 10:30:00+00:00,LONG,144.379,144.15049055810564,6992.327989559825,-1597.812966436529,SL
2025-05-28 15:10:00+00:00,LONG,144.2875,144.4792570628023,6985.688364121781,1339.5550823562664,TP
2025-05-30 01:20:00+00:00,SHORT,144.13600000000002,144.04243702383175,7002.324644228906,655.1583338104923,TP
2025-05-30 08:00:00+00:00,SHORT,143.752,143.89433268769332,7025.587284033531,-999.970720760447,SL
2025-05-30 15:05:00+00:00,SHORT,143.91500000000002,143.6406356816655,7010.681669969272,1923.4808974415325,TP
2025-05-30 23:50:00+00:00,SHORT,143.9155,144.05989156241174,7024.022662125131,-1014.2096065996235,SL
2025-06-01 23:20:00+00:00,SHORT,143.885,143.98087504478997,7018.462826732945,-672.8954378698128,SL
2025-06-02 18:00:00+00:00,SHORT,142.572,142.7525100640114,7078.378842876581,-1277.7186180245951,SL
2025-06-03 01:15:00+00:00,SHORT,142.78,142.63767096405698,7059.118292257846,1004.7175011448052,TP
2025-06-03 15:05:00+00:00,LONG,142.96800000000002,143.17337253744398,7056.863264994405,1449.2859151269952,TP
2025-06-04 07:40:00+00:00,LONG,143.9805,144.19303178850456,7017.3038236764505,1491.4001321257665,TP
2025-06-04 17:00:00+00:00,SHORT,143.775,143.4337253756471,7037.70692621786,2401.7907875508427,TP
2025-06-05 15:25:00+00:00,LONG,143.289,143.1726865338753,7078.338910206114,-823.3061330513643,SL
2025-06-05 16:20:00+00:00,LONG,143.372,143.1127028784943,7068.498716426306,-1832.8413705361504,SL
2025-06-05 18:40:00+00:00,LONG,143.39600000000002,143.86071964354798,7054.533993981256,3278.380523079976,TP
2025-06-06 04:00:00+00:00,LONG,143.603,143.7858446122077,7067.194537189447,1292.1984445487983,TP
2025-06-09 00:10:00+00:00,LONG,144.865,144.80034235696408,7014.548273002899,-453.54415829411306,SL
2025-06-09 04:10:00+00:00,LONG,144.9445,144.81783386156056,7007.571804451158,-887.6220603069739,SL
2025-06-09 21:00:00+00:00,SHORT,144.35750000000002,144.47871376707528,7029.9178729886835,-852.1228276146652,SL
2025-06-10 03:10:00+00:00,LONG,144.56,144.4783246962069,7014.175750708006,-572.884935297307,SL
2025-06-10 04:50:00+00:00,LONG,144.7175,144.97537099131532,7002.583388927062,1805.7631202707778,TP
2025-06-10 13:40:00+00:00,LONG,144.7225,144.60779998674528,7014.81887548462,-804.5998179975397,SL
2025-06-10 18:15:00+00:00,LONG,144.68449999999999,144.92006547228198,7011.100186193582,1651.5731265770437,TP
2025-06-11 02:00:00+00:00,LONG,144.973,145.07534289878623,7008.5401972498485,717.2743200462882,TP
2025-06-11 09:25:00+00:00,LONG,144.9715,145.2423731894335,7013.560405569016,1899.7854763410032,TP
2025-06-11 14:50:00+00:00,LONG,145.1225,145.26802200793213,7019.353703335387,1021.4704452951935,TP
2025-06-12 13:25:00+00:00,SHORT,143.8255,143.54046314502423,7089.755490212687,2020.8416074774354,TP
2025-06-13 02:40:00+00:00,SHORT,143.542,143.32082998096226,7117.836381442799,1574.2520079912424,TP
2025-06-15 22:00:00+00:00,LONG,144.1415,144.03166971277471,7099.154108102479,-779.7021347495138,SL
2025-06-16 00:25:00+00:00,LONG,144.024,144.13465678361672,7099.5321594894185,785.6113939525563,TP
2025-06-16 07:30:00+00:00,LONG,144.44,144.2998387958545,7084.523893189258,-992.9753996669692,SL
2025-06-16 11:50:00+00:00,LONG,144.277,144.13603459550077,7085.6453608862785,-998.8308644353017,SL
2025-06-16 15:50:00+00:00,LONG,144.24450000000002,144.11888112975407,7080.317272881491,-889.421456802216,SL
2025-06-17 10:25:00+00:00,LONG,144.868,144.69827563036904,7043.704637403375,-1195.4883294499266,SL
2025-06-17 14:05:00+00:00,LONG,144.8145,144.6426523205763,7038.0515423655925,-1209.4728252199639,SL
2025-06-17 17:30:00+00:00,LONG,144.7815,145.09954250805086,7031.301942973945,2236.2529048063575,TP
2025-06-18 11:55:00+00:00,LONG,145.09449999999998,144.98251394442153,7031.5463036951005,-787.4351351680831,SL
2025-06-18 15:25:00+00:00,SHORT,144.964,144.77679624673917,7032.444331187884,1316.4999733962313,TP
2025-06-19 11:00:00+00:00,LONG,145.152,145.40521770857123,7032.405753966303,1780.7296707625642,TP
2025-06-19 20:55:00+00:00,LONG,145.595,145.47736483684307,7023.2390512756565,-826.1798716869569,SL
2025-06-20 02:05:00+00:00,LONG,145.527,145.42896533316144,7020.84362213742,-688.2860654217562,SL
2025-06-20 13:40:00+00:00,SHORT,145.3225,145.41747725837394,7025.987192164809,-667.3090008822622,SL
2025-06-20 14:25:00+00:00,LONG,145.39100000000002,145.50394473547436,7018.0871906272605,792.6560012812735,TP
2025-06-23 04:25:00+00:00,LONG,146.41,146.6434554884721,6974.655902832931,1628.2717007207973,TP
