time,side,entry,exit,pnl,reason
2025-01-03 15:55:00+00:00,SHORT,157.102,157.20862499999998,-68.06103599124201,TP_MA_up
2025-01-03 20:40:00+00:00,SHORT,157.18775,157.12212499999998,41.83858506209266,TP_MA_up
2025-01-03 21:10:00+00:00,SHORT,157.16775,157.13775,19.136630274668626,TP_MA_up
2025-01-03 21:20:00+00:00,SHORT,157.13012500000002,157.12525,3.111040760252928,TP_MA_up
2025-01-03 22:30:00+00:00,LONG,157.159375,157.1625,1.9939475936490076,TP_MA_down
2025-01-05 23:40:00+00:00,LONG,157.32625000000002,157.3305,2.7089462350684044,TP_MA_down
2025-01-06 00:15:00+00:00,LONG,157.2525,157.25575000000003,2.072574644696097,TP_MA_down
2025-01-06 03:30:00+00:00,LONG,157.587625,157.590375,1.750023729512657,SL_ST_flip
2025-01-06 03:40:00+00:00,LONG,157.60125,157.63325,20.362507312597767,SL_ST_flip
2025-01-06 03:50:00+00:00,LONG,157.64875,157.61675,-20.3605052741208,TP_MA_down
2025-01-06 04:05:00+00:00,LONG,157.61875,157.601,-11.293574464997022,TP_MA_down
2025-01-06 04:20:00+00:00,LONG,157.61624999999998,157.65812499999998,26.640714027027528,TP_MA_down
2025-01-06 05:20:00+00:00,LONG,157.71125,157.70825,-1.9079455600097994,SL_ST_flip
2025-01-06 05:45:00+00:00,LONG,157.7285,157.767,24.482157803809297,SL_ST_flip
2025-01-06 06:25:00+00:00,LONG,157.70887499999998,157.72175,8.190232580223078,SL_ST_flip
2025-01-06 06:35:00+00:00,LONG,157.719375,157.72,0.39759009280329527,TP_MA_down
2025-01-06 06:55:00+00:00,LONG,157.71574999999999,157.72412500000002,5.327850810573782,SL_ST_flip
2025-01-06 07:05:00+00:00,LONG,157.72775000000001,157.7075,-12.881970070479731,SL_ST_flip
2025-01-06 07:15:00+00:00,LONG,157.73499999999999,157.7705,22.579269565218706,SL_ST_flip
2025-01-06 08:00:00+00:00,LONG,157.76762499999998,157.7635,-2.6236953306316173,SL_ST_flip
2025-01-06 10:10:00+00:00,SHORT,157.648875,157.700875,-33.098510477378014,TP_MA_up
2025-01-06 11:05:00+00:00,SHORT,157.640125,157.662,-13.91983216363828,TP_MA_up
2025-01-06 12:05:00+00:00,LONG,157.700875,157.72050000000002,12.481535057733876,TP_MA_down
2025-01-06 16:15:00+00:00,SHORT,156.57475,157.04250000000002,-299.6667445583159,TP_MA_up
2025-01-06 19:00:00+00:00,LONG,157.50287500000002,157.526625,15.080726360392035,TP_MA_down
2025-01-06 19:15:00+00:00,LONG,157.556,157.553125,-1.8252212513479984,TP_MA_down
2025-01-06 20:25:00+00:00,LONG,157.544375,157.472625,-45.5537037456981,TP_MA_down
2025-01-06 21:25:00+00:00,LONG,157.545625,157.53662500000002,-5.711405780069163,TP_MA_down
2025-01-06 21:50:00+00:00,SHORT,157.5075,157.52724999999998,-12.53568025107708,SL_ST_flip
2025-01-07 00:05:00+00:00,LONG,157.632125,157.566125,-41.85301891664635,TP_MA_down
2025-01-07 00:35:00+00:00,LONG,157.617625,157.60787499999998,-6.180812160661132,TP_MA_down
2025-01-07 00:45:00+00:00,LONG,157.61275,157.61775,3.169549223919602,TP_MA_down
2025-01-07 05:05:00+00:00,LONG,157.62125,158.261125,405.6140550195451,TP_MA_down
2025-01-07 11:15:00+00:00,SHORT,158.051375,157.58825000000002,293.96257863212287,TP_MA_up
2025-01-07 11:55:00+00:00,SHORT,157.54575,157.59175,-29.377440669044734,TP_MA_up
2025-01-07 14:50:00+00:00,LONG,157.706125,157.7295,14.908675211541043,TP_MA_down
2025-01-07 16:40:00+00:00,SHORT,157.61950000000002,157.74775,-81.85548555216444,TP_MA_up
2025-01-07 18:40:00+00:00,LONG,157.94287500000002,157.794625,-94.3499138874082,TP_MA_down
2025-01-07 20:40:00+00:00,SHORT,157.674125,157.8675,-123.16261713630416,TP_MA_up
2025-01-07 21:00:00+00:00,SHORT,157.852125,157.827625,15.567601580208082,TP_MA_up
2025-01-07 21:10:00+00:00,SHORT,157.816375,157.80675,6.1181783406548345,TP_MA_up
2025-01-07 21:20:00+00:00,SHORT,157.814125,157.809375,3.019587936627413,TP_MA_up
2025-01-07 21:30:00+00:00,SHORT,157.786125,157.78925,-1.9869833425155097,TP_MA_up
2025-01-07 21:50:00+00:00,SHORT,157.77787500000002,157.77375,2.622903207477718,TP_MA_up
2025-01-07 22:50:00+00:00,LONG,157.809,157.82187499999998,8.185236608358334,SL_ST_flip
2025-01-08 02:20:00+00:00,LONG,158.02675,158.032875,3.8888991744045045,SL_ST_flip
2025-01-08 04:10:00+00:00,SHORT,158.01437500000003,157.97375,25.796738889833232,TP_MA_up
2025-01-08 07:20:00+00:00,LONG,158.20487500000002,158.188125,-10.626117708558274,TP_MA_down
2025-01-08 11:50:00+00:00,LONG,158.14962500000001,158.164875,9.6768802476949,TP_MA_down
2025-01-08 12:10:00+00:00,LONG,158.174125,158.19037500000002,10.310826761231008,TP_MA_down
2025-01-08 15:05:00+00:00,LONG,158.399,158.379,-12.673534181547447,TP_MA_down
2025-01-08 17:05:00+00:00,SHORT,158.316625,158.275125,26.3079443838284,TP_MA_up
2025-01-08 19:10:00+00:00,LONG,158.38049999999998,158.3775,-1.9015104406948942,SL_ST_flip
2025-01-08 19:20:00+00:00,LONG,158.4015,158.422875,13.54620914250454,SL_ST_flip
2025-01-08 20:20:00+00:00,LONG,158.42174999999997,158.43425000000002,7.921815987259063,SL_ST_flip
2025-01-08 20:30:00+00:00,LONG,158.417375,158.407625,-6.1796746737411254,SL_ST_flip
2025-01-08 20:45:00+00:00,LONG,158.4345,158.44325,5.544921150684914,SL_ST_flip
2025-01-08 21:40:00+00:00,LONG,158.43937499999998,158.45675,11.010898432401087,SL_ST_flip
2025-01-08 22:00:00+00:00,LONG,158.46887500000003,158.438625,-19.168586619025213,SL_ST_flip
2025-01-09 01:20:00+00:00,SHORT,158.39387499999998,158.37375,12.756257659419921,SL_ST_flip
2025-01-09 01:35:00+00:00,SHORT,158.30325,158.2595,27.750395699131744,SL_ST_flip
2025-01-09 07:00:00+00:00,SHORT,158.25762500000002,157.988875,170.56298644530202,TP_MA_up
2025-01-09 09:15:00+00:00,LONG,158.16325,158.10675,-35.94021864605428,TP_MA_down
2025-01-09 09:40:00+00:00,LONG,158.13625,158.07175,-41.02144526620965,TP_MA_down
2025-01-09 10:20:00+00:00,LONG,158.161875,158.11262499999998,-31.30472795600222,TP_MA_down
2025-01-09 12:00:00+00:00,SHORT,158.08375,158.081,1.748299013185216,SL_ST_flip
2025-01-09 16:00:00+00:00,SHORT,158.02550000000002,157.709875,200.7345021886137,TP_MA_up
2025-01-09 16:45:00+00:00,SHORT,157.777,157.808875,-20.34467963584019,TP_MA_up
2025-01-09 21:00:00+00:00,LONG,157.972,158.07475000000002,65.48748660102558,TP_MA_down
2025-01-09 21:15:00+00:00,LONG,158.08875,158.10649999999998,11.311921627880151,TP_MA_down
2025-01-09 21:25:00+00:00,LONG,158.113,158.099375,-8.682737810071844,TP_MA_down
2025-01-09 21:40:00+00:00,LONG,158.1055,158.109875,2.7879270682647403,TP_MA_down
2025-01-09 21:55:00+00:00,LONG,158.10675,158.1085,1.1151928687953494,TP_MA_down
2025-01-09 23:15:00+00:00,LONG,158.10174999999998,158.104875,1.9915008587132377,TP_MA_down
2025-01-10 01:05:00+00:00,LONG,158.12150000000003,158.096875,-15.691376791308723,TP_MA_down
2025-01-10 08:20:00+00:00,LONG,158.237875,158.366875,82.12726604333571,TP_MA_down
2025-01-10 08:40:00+00:00,LONG,158.37675000000002,158.356125,-13.12999416128765,TP_MA_down
2025-01-10 08:55:00+00:00,LONG,158.374125,158.34587500000004,-17.982069231688328,TP_MA_down
2025-01-10 09:35:00+00:00,LONG,158.380875,158.40437500000002,14.955229836028565,SL_ST_flip
2025-01-10 12:20:00+00:00,SHORT,157.90375,157.88925,9.256950895655082,TP_MA_up
2025-01-10 12:30:00+00:00,SHORT,157.89499999999998,157.93025,-22.50728053614907,TP_MA_up
2025-01-10 15:10:00+00:00,LONG,158.033625,158.02925,-2.790383329730399,TP_MA_down
2025-01-10 18:55:00+00:00,SHORT,157.794625,157.67862499999998,74.09502926488584,TP_MA_up
2025-01-10 19:15:00+00:00,SHORT,157.676875,157.69174999999998,-9.51549548346289,TP_MA_up
2025-01-10 19:35:00+00:00,SHORT,157.71662500000002,157.664625,33.252732076913766,TP_MA_up
2025-01-10 22:00:00+00:00,LONG,157.866375,157.879625,8.467805455815514,SL_ST_flip
2025-01-10 22:10:00+00:00,LONG,157.884875,157.885625,0.4792938047444531,TP_MA_down
2025-01-10 22:40:00+00:00,LONG,157.848125,157.83462500000002,-8.629338071343154,TP_MA_down
2025-01-10 22:55:00+00:00,LONG,157.837625,157.83425,-2.157293513652935,TP_MA_down
2025-01-12 22:55:00+00:00,SHORT,157.75575,157.85174999999998,-61.39355002323328,TP_MA_up
2025-01-12 23:50:00+00:00,SHORT,157.784,157.769,9.585188204552141,TP_MA_up
2025-01-13 01:30:00+00:00,SHORT,157.7765,157.785875,-5.991596948422355,TP_MA_up
2025-01-13 05:15:00+00:00,SHORT,157.569625,157.587625,-11.518285249741472,TP_MA_up
2025-01-13 05:25:00+00:00,SHORT,157.566125,157.591125,-15.996146223888225,TP_MA_up
2025-01-13 05:40:00+00:00,SHORT,157.560125,157.52024999999998,25.510776539964866,TP_MA_up
2025-01-13 05:50:00+00:00,SHORT,157.5405,157.519875,13.20021282768738,TP_MA_up
2025-01-13 08:15:00+00:00,SHORT,157.5095,157.49087500000002,11.924099128294701,TP_MA_up
2025-01-13 09:20:00+00:00,SHORT,157.359125,157.33724999999998,14.019855253812015,TP_MA_up
2025-01-13 09:40:00+00:00,SHORT,157.371875,157.39925,-17.545864746669142,TP_MA_up
2025-01-13 13:10:00+00:00,SHORT,157.2775,157.27375,2.4045670220610678,TP_MA_up
2025-01-13 13:20:00+00:00,SHORT,157.25787499999998,157.288875,-19.880708702370057,TP_MA_up
2025-01-13 13:35:00+00:00,SHORT,157.29175,157.28975,1.282097348510846,TP_MA_up
2025-01-13 13:50:00+00:00,SHORT,157.30474999999998,157.306125,-0.881380289678262,TP_MA_up
2025-01-13 16:25:00+00:00,SHORT,157.13537499999998,157.158375,-14.758850934021131,TP_MA_up
2025-01-13 19:15:00+00:00,LONG,157.534875,157.4265,-69.35655318207469,TP_MA_down
2025-01-13 19:25:00+00:00,LONG,157.45675,157.4325,-15.516247243706324,TP_MA_down
2025-01-13 23:20:00+00:00,LONG,157.66225,157.659625,-1.6771462210758108,TP_MA_down
2025-01-14 02:15:00+00:00,SHORT,157.25975,157.437625,-113.93559945621537,TP_MA_up
2025-01-14 05:15:00+00:00,LONG,157.54037499999998,157.674,85.34271372753737,TP_MA_down
2025-01-14 06:00:00+00:00,LONG,157.572,157.5505,-13.740363688378075,TP_MA_down
2025-01-14 07:15:00+00:00,SHORT,157.487625,157.52625,-24.69457821036803,SL_ST_flip
2025-01-14 09:00:00+00:00,LONG,157.618,157.42149999999998,-125.49596694785949,TP_MA_down
2025-01-14 10:40:00+00:00,SHORT,157.452,157.525375,-46.8523299900992,TP_MA_up
2025-01-14 13:05:00+00:00,LONG,157.86599999999999,157.88875000000002,14.481769202848747,TP_MA_down
2025-01-14 13:15:00+00:00,LONG,157.909625,157.933375,15.116331905647662,TP_MA_down
2025-01-14 13:25:00+00:00,LONG,157.94687499999998,157.92575,-13.444430214291067,TP_MA_down
2025-01-14 14:50:00+00:00,LONG,157.92262499999998,157.89825,-15.513111063448829,TP_MA_down
2025-01-14 16:45:00+00:00,SHORT,157.707375,157.79512499999998,-55.914792319047535,TP_MA_up
2025-01-14 19:15:00+00:00,LONG,157.965,158.06025,60.561133273598664,TP_MA_down
2025-01-14 20:45:00+00:00,LONG,158.06924999999998,157.99937500000001,-44.42486347892446,TP_MA_down
2025-01-14 21:10:00+00:00,LONG,158.0445,158.0575,8.262731024032554,TP_MA_down
2025-01-14 21:20:00+00:00,LONG,158.059375,158.03475,-15.651333675390584,TP_MA_down
2025-01-14 23:25:00+00:00,SHORT,157.95875,157.947375,7.233282415869081,TP_MA_up
2025-01-14 23:55:00+00:00,SHORT,157.969375,157.9815,-7.7102387417409055,TP_MA_up
2025-01-15 02:15:00+00:00,LONG,158.02224999999999,157.94574999999998,-48.62603257605523,TP_MA_down
2025-01-15 04:55:00+00:00,SHORT,157.910375,157.95225,-26.623153803556708,TP_MA_up
2025-01-15 05:20:00+00:00,SHORT,157.940375,157.899125,26.213858548999426,TP_MA_up
2025-01-15 09:20:00+00:00,SHORT,157.88500000000002,157.259625,397.66120103477385,TP_MA_up
2025-01-15 11:05:00+00:00,SHORT,157.07512499999999,156.973375,65.29161352503759,SL_ST_flip
2025-01-15 11:15:00+00:00,SHORT,156.91250000000002,156.887375,16.149540198561628,SL_ST_flip
2025-01-15 13:10:00+00:00,SHORT,156.85562499999997,156.814625,26.367255439168687,TP_MA_up
2025-01-15 15:30:00+00:00,LONG,156.92537499999997,156.66675,-166.29224632964102,TP_MA_down
2025-01-15 17:50:00+00:00,SHORT,156.3915,156.386625,3.1400734395616317,TP_MA_up
2025-01-15 20:05:00+00:00,LONG,156.55025,156.550625,0.24130669430902474,TP_MA_down
2025-01-15 20:35:00+00:00,LONG,156.51237500000002,156.50637500000002,-3.8618506746607344,TP_MA_down
2025-01-15 20:45:00+00:00,LONG,156.507625,156.5085,0.5631820586502856,TP_MA_down
2025-01-15 21:25:00+00:00,LONG,156.52125,156.51975,-0.9653763130939043,TP_MA_down
2025-01-15 21:45:00+00:00,SHORT,156.49724999999998,156.502375,-3.298843284452591,SL_ST_flip
2025-01-15 22:00:00+00:00,SHORT,156.48325,156.47899999999998,2.735781290277681,TP_MA_up
2025-01-15 23:00:00+00:00,SHORT,156.45675,156.45875,-1.2876795202674802,SL_ST_flip
2025-01-16 02:20:00+00:00,SHORT,156.42325,156.403125,12.959884466124517,TP_MA_up
2025-01-16 02:45:00+00:00,SHORT,156.296375,156.397625,-65.26322696429118,TP_MA_up
2025-01-16 05:10:00+00:00,SHORT,156.268875,155.77525,318.02821236908056,TP_MA_up
2025-01-16 05:30:00+00:00,SHORT,155.757375,155.749125,5.349534730185828,TP_MA_up
2025-01-16 05:50:00+00:00,SHORT,155.75625,155.766875,-6.8899669875651455,TP_MA_up
2025-01-16 06:10:00+00:00,SHORT,155.71425,155.696125,11.755841313970224,TP_MA_up
2025-01-16 09:40:00+00:00,LONG,156.1255,156.094625,-19.975043363008613,TP_MA_down
2025-01-16 10:00:00+00:00,LONG,156.127625,156.147875,13.098271477738223,TP_MA_down
2025-01-16 13:10:00+00:00,SHORT,155.68737499999997,155.794125,-69.25314897442253,TP_MA_up
2025-01-16 13:30:00+00:00,SHORT,155.759625,155.76850000000002,-5.750963651475377,TP_MA_up
2025-01-16 16:10:00+00:00,LONG,156.0915,156.11025,12.12339974939949,TP_MA_down
2025-01-16 17:00:00+00:00,LONG,156.12025,156.136875,10.748725910180802,TP_MA_down
2025-01-16 20:20:00+00:00,SHORT,155.39625,155.197,129.43705209168783,TP_MA_up
2025-01-16 21:50:00+00:00,SHORT,155.34575,155.25525000000002,58.885249413989534,TP_MA_up
2025-01-17 00:50:00+00:00,SHORT,155.2465,155.1975,31.921589756368263,TP_MA_up
2025-01-17 01:05:00+00:00,SHORT,155.18325,155.216875,-21.92122164359801,TP_MA_up
2025-01-17 03:15:00+00:00,LONG,155.26475000000002,155.22875,-23.452158615776774,TP_MA_down
2025-01-17 03:45:00+00:00,LONG,155.285375,155.213,-47.13141775250417,TP_MA_down
2025-01-17 06:30:00+00:00,LONG,155.42725000000002,155.407625,-12.762405011011783,TP_MA_down
2025-01-17 06:55:00+00:00,LONG,155.42325,155.40699999999998,-10.56653412501139,TP_MA_down
2025-01-17 09:15:00+00:00,LONG,155.393875,155.580625,121.44411804834519,TP_MA_down
2025-01-17 09:50:00+00:00,LONG,155.63137500000002,155.60412499999998,-17.714982953953395,TP_MA_down
2025-01-17 10:50:00+00:00,LONG,155.65387499999997,155.672125,11.86037087899721,SL_ST_flip
2025-01-17 12:35:00+00:00,LONG,155.68200000000002,155.68574999999998,2.436907925063782,TP_MA_down
2025-01-17 13:05:00+00:00,LONG,155.695,155.742875,31.10934282906557,TP_MA_down
2025-01-17 13:45:00+00:00,LONG,155.692,155.699375,4.79386681909467,TP_MA_down
2025-01-17 14:10:00+00:00,LONG,155.6935,155.65175,-27.139185356987774,TP_MA_down
2025-01-17 15:45:00+00:00,SHORT,155.59900000000002,155.62574999999998,-17.394474784734516,SL_ST_flip
2025-01-17 20:00:00+00:00,LONG,155.91475,156.243625,213.38472372238658,TP_MA_down
2025-01-17 20:35:00+00:00,LONG,156.1865,156.20775,13.792729271058057,TP_MA_down
2025-01-17 21:00:00+00:00,LONG,156.186625,156.17037499999998,-10.548807791845954,TP_MA_down
2025-01-17 21:50:00+00:00,SHORT,156.1695,156.16787500000004,1.0548866895361548,SL_ST_flip
2025-01-17 22:00:00+00:00,SHORT,156.157625,156.1385,12.416278193077984,SL_ST_flip
2025-01-17 22:25:00+00:00,SHORT,156.14974999999998,156.148375,0.8928279486082165,SL_ST_flip
2025-01-19 23:35:00+00:00,LONG,156.24849999999998,156.24849999999998,0.0,TP_MA_down
2025-01-20 02:05:00+00:00,LONG,156.27349999999998,156.26662499999998,-4.460643954579361,TP_MA_down
2025-01-20 04:50:00+00:00,SHORT,156.0415,155.949,60.10252334619595,TP_MA_up
2025-01-20 10:20:00+00:00,LONG,156.124125,156.144375,13.158411664715313,TP_MA_down
2025-01-20 10:30:00+00:00,LONG,156.15574999999998,156.141625,-9.177729669252672,TP_MA_down
2025-01-20 11:00:00+00:00,LONG,156.15525,156.17262499999998,11.288434646934459,TP_MA_down
2025-01-20 14:05:00+00:00,LONG,156.359375,156.3005,-38.20505368000551,TP_MA_down
2025-01-20 14:35:00+00:00,LONG,156.32874999999999,156.34887500000002,13.05711698395517,TP_MA_down
2025-01-20 14:50:00+00:00,LONG,156.390375,156.39499999999998,2.999907631537741,TP_MA_down
2025-01-20 15:30:00+00:00,LONG,156.41,156.154125,-165.95194613486746,TP_MA_down
2025-01-20 18:05:00+00:00,SHORT,155.776875,155.665,72.73409111345026,TP_MA_up
2025-01-20 18:15:00+00:00,SHORT,155.670375,155.679,-5.615298850872077,TP_MA_up
2025-01-20 18:25:00+00:00,SHORT,155.661,155.66525000000001,-2.7669721857206135,TP_MA_up
2025-01-20 18:50:00+00:00,SHORT,155.6565,155.63875000000002,11.556196512461685,TP_MA_up
2025-01-20 23:30:00+00:00,SHORT,155.572375,155.6665,-61.32052303016132,TP_MA_up
2025-01-20 23:50:00+00:00,SHORT,155.675,155.6365,25.050267055088565,TP_MA_up
2025-01-21 00:00:00+00:00,SHORT,155.6125,155.60999999999999,1.6276964859738061,TP_MA_up
2025-01-21 00:10:00+00:00,SHORT,155.614,155.64249999999998,-18.555859181992798,TP_MA_up
2025-01-21 00:35:00+00:00,SHORT,155.63975,155.637125,1.708496569574228,TP_MA_up
2025-01-21 00:50:00+00:00,SHORT,155.640125,155.629,7.240875851517799,TP_MA_up
2025-01-21 02:50:00+00:00,SHORT,155.177125,155.66125,-316.0628872588384,TP_MA_up
2025-01-21 06:40:00+00:00,SHORT,155.10225,155.12525,-14.976019368442886,TP_MA_up
2025-01-21 06:55:00+00:00,SHORT,155.08325,155.058875,15.870915511452493,TP_MA_up
2025-01-21 07:05:00+00:00,SHORT,155.05175,155.07712500000002,-16.52798393147706,TP_MA_up
2025-01-21 13:50:00+00:00,LONG,155.707125,155.89749999999998,123.45845946648863,TP_MA_down
2025-01-21 17:15:00+00:00,SHORT,155.47787499999998,155.576625,-64.21235469629795,TP_MA_up
2025-01-21 18:20:00+00:00,SHORT,155.49125,155.494125,-1.8681255371854004,TP_MA_up
2025-01-21 19:00:00+00:00,SHORT,155.425625,155.495125,-45.17813670216675,TP_MA_up
2025-01-21 19:25:00+00:00,SHORT,155.444125,155.447125,-1.9490313869073008,TP_MA_up
2025-01-21 21:00:00+00:00,LONG,155.522875,155.50175000000002,-13.717215156119996,SL_ST_flip
2025-01-21 21:15:00+00:00,LONG,155.50850000000003,155.537125,18.58642557413475,SL_ST_flip
2025-01-21 21:25:00+00:00,LONG,155.555,155.565875,7.060407037013277,SL_ST_flip
2025-01-21 22:05:00+00:00,LONG,155.5765,155.5645,-7.790261904464525,TP_MA_down
2025-01-21 22:20:00+00:00,LONG,155.55925,155.574,9.57585342405504,SL_ST_flip
2025-01-22 01:00:00+00:00,SHORT,155.50599999999997,155.574375,-44.40917206225398,TP_MA_up
2025-01-22 05:00:00+00:00,LONG,155.711375,155.715375,2.5934097583013105,SL_ST_flip
2025-01-22 06:55:00+00:00,LONG,155.709375,155.79637499999998,56.4088357794435,TP_MA_down
2025-01-22 07:05:00+00:00,LONG,155.81125,155.828125,10.94032445751435,TP_MA_down
2025-01-22 07:25:00+00:00,LONG,155.849375,155.917875,44.40355812043522,TP_MA_down
2025-01-22 08:55:00+00:00,LONG,155.862125,155.87,5.106614537288777,TP_MA_down
2025-01-22 10:20:00+00:00,LONG,155.93200000000002,155.919375,-8.183539589357748,TP_MA_down
2025-01-22 12:15:00+00:00,SHORT,155.68062500000002,155.70125000000002,-13.389651605599301,TP_MA_up
2025-01-22 12:35:00+00:00,SHORT,155.70974999999999,155.723,-8.599088461620948,TP_MA_up
2025-01-22 13:05:00+00:00,SHORT,155.75775,155.740625,11.10954579549607,TP_MA_up
2025-01-22 15:30:00+00:00,LONG,155.8545,155.8625,5.187209345127892,TP_MA_down
2025-01-22 15:40:00+00:00,LONG,155.884875,155.935125,32.577482005424926,SL_ST_flip
2025-01-22 15:50:00+00:00,LONG,155.919625,155.88,-25.69176221622921,TP_MA_down
2025-01-22 16:10:00+00:00,LONG,155.891,155.92374999999998,21.232702618113642,TP_MA_down
2025-01-22 20:25:00+00:00,LONG,155.933,156.520875,381.11250701203915,TP_MA_down
2025-01-22 20:45:00+00:00,LONG,156.54399999999998,156.561625,11.424394082350865,TP_MA_down
2025-01-22 20:55:00+00:00,LONG,156.58074999999997,156.58724999999998,4.212737105644212,TP_MA_down
2025-01-22 21:25:00+00:00,LONG,156.532375,156.52575,-4.2952565259213555,TP_MA_down
2025-01-22 22:10:00+00:00,SHORT,156.49762500000003,156.46925000000002,18.39997090311714,SL_ST_flip
2025-01-22 23:10:00+00:00,SHORT,156.535375,156.5555,-13.04941804282884,TP_MA_up
2025-01-23 03:40:00+00:00,SHORT,156.463875,156.447375,10.702414739715246,TP_MA_up
2025-01-23 05:35:00+00:00,LONG,156.495375,156.511,10.133891021632868,TP_MA_down
2025-01-23 05:55:00+00:00,LONG,156.510875,156.5095,-0.8917831221378153,TP_MA_down
2025-01-23 08:05:00+00:00,LONG,156.495375,156.555625,39.07984194847134,TP_MA_down
2025-01-23 09:45:00+00:00,SHORT,156.5685,156.63825,-45.23808838723523,TP_MA_up
2025-01-23 10:25:00+00:00,SHORT,156.531625,156.525625,3.890631175740889,TP_MA_up
2025-01-23 13:25:00+00:00,SHORT,156.53787499999999,156.467625,45.552733932167676,TP_MA_up
2025-01-23 16:50:00+00:00,SHORT,156.351,156.31625000000003,22.57025959119564,TP_MA_up
2025-01-23 17:15:00+00:00,SHORT,156.26075,156.29112500000002,-19.74446200461427,TP_MA_up
2025-01-23 20:25:00+00:00,SHORT,156.05575,155.96187500000002,61.08923237741587,TP_MA_up
2025-01-23 23:00:00+00:00,SHORT,155.943875,155.98449999999997,-26.471631946635977,TP_MA_up
2025-01-24 01:00:00+00:00,LONG,156.035375,156.00125,-22.217342065923734,TP_MA_down
2025-01-24 01:15:00+00:00,LONG,156.027125,156.024875,-1.4646367660631932,TP_MA_down
2025-01-24 04:35:00+00:00,LONG,156.065875,156.13312499999998,43.7648650928777,TP_MA_down
2025-01-24 08:00:00+00:00,SHORT,155.40375,155.325875,50.917248021012455,TP_MA_up
2025-01-24 08:10:00+00:00,SHORT,155.253125,155.238875,9.330833671126237,TP_MA_up
2025-01-24 08:20:00+00:00,SHORT,155.24425,155.231125,8.595469087837673,TP_MA_up
2025-01-24 08:40:00+00:00,SHORT,155.204625,155.21499999999997,-6.79682293770064,TP_MA_up
2025-01-24 11:35:00+00:00,SHORT,155.1885,155.44025,-164.9314287965501,TP_MA_up
2025-01-24 16:35:00+00:00,LONG,156.30124999999998,156.42425,79.87871026657429,TP_MA_down
2025-01-24 16:55:00+00:00,LONG,156.3965,156.36062499999997,-23.302091002404065,TP_MA_down
2025-01-24 19:50:00+00:00,SHORT,155.64749999999998,155.7285,-52.85343908433468,TP_MA_up
2025-01-24 20:20:00+00:00,SHORT,155.7645,155.80975,-29.48861745522237,TP_MA_up
2025-01-24 22:10:00+00:00,LONG,155.81375,155.872625,38.344516992709444,TP_MA_down
2025-01-24 22:20:00+00:00,LONG,155.86425,155.87425,6.513219082018489,TP_MA_down
2025-01-24 22:30:00+00:00,LONG,155.888125,155.907625,12.699646762811657,TP_MA_down
2025-01-26 22:00:00+00:00,LONG,155.936125,155.690125,-160.1816470988502,TP_MA_down
2025-01-26 23:40:00+00:00,SHORT,155.68149999999997,155.70850000000002,-17.581886496694924,TP_MA_up
2025-01-27 00:00:00+00:00,SHORT,155.72287500000002,155.742625,-12.855177434521998,TP_MA_up
2025-01-27 00:15:00+00:00,SHORT,155.72337499999998,155.73287499999998,-6.182698977665806,TP_MA_up
